kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
5794379,K00842.01,Kepler-241 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,12.718098660,2.3240000e-05,-2.3240000e-05,175.3552600,1.520000e-03,-1.520000e-03,0.427,0.016,-0.427,3.09570,0.05620,-0.05620,1149.4,2.450e+01,-2.450e+01,2.31,0.17,-2.200e-01,562.0,,,23.60,6.56,-6.60,52.70,1,q1_q17_dr25_tce,4702.00,128.00,-142.00,4.592,0.058,-0.027,0.6860,0.0490,-0.0670,292.913120,41.060921,15.389
5794379,K00842.02,Kepler-241 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,36.065881630,8.3050000e-05,-8.3050000e-05,198.5842300,1.720000e-03,-1.720000e-03,0.260,0.145,-0.260,4.32460,0.06340,-0.06340,1563.8,3.210e+01,-3.210e+01,2.64,0.19,-2.600e-01,397.0,,,5.88,1.64,-1.64,51.70,2,q1_q17_dr25_tce,4702.00,128.00,-142.00,4.592,0.058,-0.027,0.6860,0.0490,-0.0670,292.913120,41.060921,15.389
5881688,K00843.01,Kepler-696 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.190425659,1.6110000e-06,-1.6110000e-06,171.4412200,3.060000e-04,-3.060000e-04,0.458,0.004,-0.377,2.85890,0.02240,-0.02240,2877.4,1.410e+01,-1.410e+01,6.21,2.05,-8.200e-01,1234.0,,,547.90,549.04,-194.78,240.60,1,q1_q17_dr25_tce,6073.00,190.00,-232.00,4.392,0.072,-0.217,1.1350,0.3750,-0.1500,293.496610,41.137589,15.270
6022556,K00844.01,Kepler-697 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.709870784,3.0430000e-06,-3.0430000e-06,171.9879820,6.380000e-04,-6.380000e-04,0.023,0.323,-0.023,3.06940,0.02650,-0.02650,2020.3,2.010e+01,-2.010e+01,4.35,0.64,-2.800e-01,1151.0,,,415.10,163.27,-72.10,116.10,1,q1_q17_dr25_tce,5727.00,77.00,-85.00,4.463,0.040,-0.120,0.9780,0.1460,-0.0620,283.864410,41.346458,15.581
6032497,K00845.01,Kepler-698 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,16.329752700,3.6110000e-05,-3.6110000e-05,177.2950600,1.810000e-03,-1.810000e-03,0.791,0.091,-0.541,6.27100,0.11200,-0.11200,1187.5,1.810e+01,-1.810e+01,3.75,1.11,-4.700e-01,727.0,,,66.08,57.11,-21.98,74.60,1,q1_q17_dr25_tce,5878.00,158.00,-193.00,4.444,0.084,-0.196,0.9870,0.2910,-0.1250,288.510010,41.301769,15.447
6061119,K00846.01,Kepler-699 b,CONFIRMED,CANDIDATE,0.9850,0,0,0,0,27.807566216,4.7470000e-06,-4.7470000e-06,186.7135520,1.340000e-04,-1.340000e-04,0.782,0.002,-0.003,4.21587,0.00935,-0.00935,25391.1,4.730e+01,-4.730e+01,13.84,3.63,-1.210e+00,554.0,,,22.24,17.69,-5.87,748.10,1,q1_q17_dr25_tce,5862.00,177.00,-177.00,4.584,0.044,-0.176,0.7850,0.2060,-0.0690,296.888210,41.396091,15.482
6191521,K00847.01,Kepler-700 b,CONFIRMED,CANDIDATE,0.9420,0,0,0,0,80.872346900,1.4680000e-04,-1.4680000e-04,203.8950000,1.310000e-03,-1.310000e-03,0.527,0.080,-0.309,11.19500,0.13000,-0.13000,3604.6,2.590e+01,-2.590e+01,7.59,1.24,-1.520e+00,452.0,,,9.88,4.30,-3.87,160.90,1,q1_q17_dr25_tce,5510.00,82.00,-71.00,4.222,0.195,-0.105,1.2380,0.2020,-0.2470,287.154300,41.565788,15.201
6267425,K00848.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,3.166465862,2.2220000e-06,-2.2220000e-06,172.0026270,5.860000e-04,-5.860000e-04,1.266,6.924,-0.102,2.93810,0.03270,-0.03270,4357.2,4.440e+01,-4.440e+01,26.82,2.48,-2.740e+00,954.0,,,196.31,67.72,-54.73,122.10,1,q1_q17_dr25_tce,4968.00,151.00,-136.00,4.575,0.072,-0.044,0.7040,0.0650,-0.0720,284.869290,41.679192,15.999
6276477,K00849.01,Kepler-701 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.355331160,2.0870000e-05,-2.0870000e-05,170.9372900,1.600000e-03,-1.600000e-03,0.029,0.429,-0.029,3.17750,0.06020,-0.06020,750.6,1.740e+01,-1.740e+01,2.47,0.59,-3.100e-01,777.0,,,86.22,62.02,-27.32,49.20,1,q1_q17_dr25_tce,5501.00,164.00,-147.00,4.462,0.084,-0.168,0.9180,0.2170,-0.1170,288.994200,41.633282,15.018
6291653,K00850.01,Kepler-702 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,10.526294577,1.7830000e-06,-1.7830000e-06,176.5224620,1.360000e-04,-1.360000e-04,0.644,0.031,-0.045,2.52110,0.02570,-0.02570,9768.0,2.640e+01,-2.640e+01,8.24,1.48,-8.000e-01,713.0,,,61.16,34.56,-16.93,482.30,1,q1_q17_dr25_tce,5386.00,159.00,-159.00,4.553,0.056,-0.104,0.7930,0.1430,-0.0770,293.878110,41.661770,15.305
6392727,K00851.01,Kepler-703 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.583520948,4.1800000e-06,-4.1800000e-06,169.9739720,7.330000e-04,-7.330000e-04,0.045,0.319,-0.045,2.70550,0.03210,-0.03210,3812.1,4.450e+01,-4.450e+01,5.39,1.60,-5.300e-01,1038.0,,,274.98,239.18,-77.52,99.50,1,q1_q17_dr25_tce,5815.00,157.00,-175.00,4.540,0.038,-0.212,0.8770,0.2600,-0.0870,299.186860,41.742680,15.287
6422070,K00852.01,Kepler-704 b,CONFIRMED,CANDIDATE,0.8760,0,0,0,0,3.761818430,1.1400000e-05,-1.1400000e-05,171.9036400,2.090000e-03,-2.090000e-03,0.926,0.000,-0.663,3.51760,0.09010,-0.09010,510.6,1.640e+01,-1.640e+01,2.66,0.73,-2.600e-01,1121.0,,,372.62,300.78,-104.51,35.90,1,q1_q17_dr25_tce,5653.00,154.00,-171.00,4.472,0.062,-0.188,0.9490,0.2600,-0.0930,283.316380,41.837120,15.257
6428700,K00853.01,Kepler-242 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.203969580,1.4880000e-05,-1.4880000e-05,169.6913800,1.430000e-03,-1.430000e-03,0.823,0.001,-0.580,2.96670,0.05290,-0.05290,1024.4,2.120e+01,-2.120e+01,3.01,0.24,-3.000e-01,742.0,,,71.50,22.24,-20.23,54.40,1,q1_q17_dr25_tce,5015.00,149.00,-149.00,4.499,0.090,-0.060,0.8260,0.0660,-0.0830,286.565700,41.808399,15.376
6428700,K00853.02,Kepler-242 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,14.496451860,6.3600000e-05,-6.3600000e-05,143.4165900,4.090000e-03,-4.090000e-03,0.970,0.002,-0.663,4.01600,0.30500,-0.30500,647.5,2.670e+01,-2.670e+01,3.01,0.24,-3.000e-01,613.0,,,33.48,10.42,-9.47,25.70,2,q1_q17_dr25_tce,5015.00,149.00,-149.00,4.499,0.090,-0.060,0.8260,0.0660,-0.0830,286.565700,41.808399,15.376
6435936,K00854.01,Kepler-705 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,56.056075400,2.7530000e-04,-2.7530000e-04,201.1657800,3.290000e-03,-3.290000e-03,0.018,0.413,-0.018,4.68500,0.13200,-0.13200,1626.0,6.670e+01,-6.670e+01,1.94,0.12,-2.200e-01,233.0,,,0.69,0.15,-0.19,27.40,1,q1_q17_dr25_tce,3593.00,71.00,-86.00,4.757,0.054,-0.027,0.4910,0.0300,-0.0550,289.508480,41.812119,15.849
6522242,K00855.01,Kepler-706 b,CONFIRMED,CANDIDATE,0.9740,0,0,0,0,41.408316686,6.5800000e-06,-6.5800000e-06,195.7874500,1.230000e-04,-1.230000e-04,0.377,0.016,-0.029,5.02640,0.01360,-0.01360,22838.9,3.140e+01,-3.140e+01,11.38,2.07,-1.040e+00,453.0,,,9.93,5.69,-2.57,907.80,1,q1_q17_dr25_tce,5522.00,165.00,-148.00,4.586,0.048,-0.112,0.7470,0.1360,-0.0680,291.760410,41.944069,15.196
6526710,K00856.01,,CANDIDATE,CANDIDATE,0.9940,0,0,0,0,39.748930770,1.5540000e-05,-1.5540000e-05,172.8546440,3.010000e-04,-3.010000e-04,0.881,0.003,-0.003,7.30510,0.02130,-0.02130,15178.9,4.410e+01,-4.410e+01,14.21,4.46,-1.490e+00,552.0,,,21.87,20.59,-6.71,561.10,1,q1_q17_dr25_tce,6122.00,181.00,-218.00,4.487,0.052,-0.208,0.9640,0.3030,-0.1010,293.179290,41.969238,15.344
6587280,K00857.01,Kepler-243 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.715425977,7.7790000e-06,-7.7790000e-06,174.8793100,1.100000e-03,-1.100000e-03,0.348,0.098,-0.347,2.52420,0.04180,-0.04180,908.1,1.740e+01,-1.740e+01,2.47,0.37,-1.700e-01,850.0,,,123.03,60.12,-28.62,59.40,1,q1_q17_dr25_tce,5237.00,157.00,-157.00,4.572,0.028,-0.112,0.8260,0.1240,-0.0570,285.110470,42.033958,15.086
6587280,K00857.02,Kepler-243 c,CONFIRMED,CANDIDATE,0.9940,0,0,0,0,20.026141200,1.2720000e-04,-1.2720000e-04,146.9110900,3.960000e-03,-3.960000e-03,0.957,0.003,-0.689,1.61100,0.19500,-0.19500,421.2,6.070e+01,-6.070e+01,2.28,0.35,-1.600e-01,559.0,,,23.14,11.30,-5.39,10.70,2,q1_q17_dr25_tce,5237.00,157.00,-157.00,4.572,0.028,-0.112,0.8260,0.1240,-0.0570,285.110470,42.033958,15.086
6599919,K00858.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,13.610148190,5.9690000e-06,-5.9690000e-06,173.9873190,3.460000e-04,-3.460000e-04,1.081,0.347,-0.119,2.59400,0.01940,-0.01940,5732.9,3.810e+01,-3.810e+01,19.02,4.92,-2.280e+00,733.0,,,68.29,52.16,-20.86,184.10,1,q1_q17_dr25_tce,5697.00,154.00,-154.00,4.460,0.098,-0.182,0.9030,0.2340,-0.1080,289.897770,42.009151,15.060
6675056,K00859.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,10.443319910,2.2870000e-05,-2.2870000e-05,175.4046000,1.850000e-03,-1.850000e-03,0.230,0.799,-0.230,2.74300,0.50500,-0.50500,1159.8,6.420e+01,-6.420e+01,2.66,0.20,-2.700e-01,667.0,,,46.94,13.93,-12.92,51.70,1,q1_q17_dr25_tce,4947.00,148.00,-133.00,4.516,0.077,-0.056,0.8020,0.0590,-0.0810,286.243560,42.148811,15.546
6685526,K00861.01,Kepler-707 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.237489571,5.0220000e-06,-5.0220000e-06,170.8191400,1.730000e-03,-1.730000e-03,0.128,0.325,-0.127,1.81190,0.05540,-0.05540,315.8,1.180e+01,-1.180e+01,1.41,0.13,-5.000e-02,1160.0,,,427.17,109.22,-54.78,30.70,1,q1_q17_dr25_tce,5265.00,73.00,-84.00,4.580,0.014,-0.081,0.8100,0.0730,-0.0290,290.007570,42.116459,15.001
6756669,K00862.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,5.851520671,3.3100000e-07,-3.3100000e-07,173.8228336,4.480000e-05,-4.480000e-05,0.211,0.020,-0.041,3.11058,0.00627,-0.00627,33003.6,2.610e+01,-2.610e+01,14.62,2.92,-1.580e+00,901.0,,,155.89,96.85,-46.15,1630.40,1,q1_q17_dr25_tce,5532.00,167.00,-167.00,4.530,0.070,-0.130,0.8060,0.1610,-0.0870,284.087310,42.233231,15.330
6784235,K00863.01,Kepler-708 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.167893418,3.8690000e-06,-3.8690000e-06,172.1479590,9.880000e-04,-9.880000e-04,0.026,0.366,-0.026,2.18140,0.03240,-0.03240,781.2,1.430e+01,-1.430e+01,2.62,0.78,-2.600e-01,1221.0,,,526.23,466.28,-150.76,64.80,1,q1_q17_dr25_tce,5895.00,164.00,-184.00,4.503,0.050,-0.200,0.9400,0.2820,-0.0940,293.816470,42.212502,15.533
6849310,K00864.01,Kepler-244 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.311780262,4.3420000e-06,-4.3420000e-06,173.5764830,8.480000e-04,-8.480000e-04,0.196,0.221,-0.196,2.72510,0.03140,-0.03140,1154.0,1.500e+01,-1.500e+01,3.11,0.39,-2.100e-01,1038.0,,,274.84,91.40,-49.59,86.10,1,q1_q17_dr25_tce,5527.00,74.00,-83.00,4.484,0.040,-0.112,0.9270,0.1150,-0.0620,287.242680,42.301369,15.604
6849310,K00864.02,Kepler-244 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,20.050449400,8.8260000e-05,-8.8260000e-05,188.0882100,3.100000e-03,-3.100000e-03,0.383,0.081,-0.383,4.55600,0.09860,-0.09860,840.9,2.350e+01,-2.350e+01,2.69,0.33,-1.800e-01,622.0,,,35.44,11.79,-6.39,37.80,2,q1_q17_dr25_tce,5527.00,74.00,-83.00,4.484,0.040,-0.112,0.9270,0.1150,-0.0620,287.242680,42.301369,15.604
6849310,K00864.03,Kepler-244 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,9.767345030,3.0520000e-05,-3.0520000e-05,186.5771800,2.390000e-03,-2.390000e-03,0.900,0.023,-0.633,1.65850,0.07770,-0.07770,569.1,3.170e+01,-3.170e+01,2.67,0.33,-1.800e-01,791.0,,,92.46,30.75,-16.68,21.10,3,q1_q17_dr25_tce,5527.00,74.00,-83.00,4.484,0.040,-0.112,0.9270,0.1150,-0.0620,287.242680,42.301369,15.604
6862328,K00865.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,119.020704400,1.1790000e-04,-1.1790000e-04,222.2364920,7.040000e-04,-7.040000e-04,0.076,0.173,-0.076,8.14050,0.03820,-0.03820,7430.5,3.840e+01,-3.840e+01,8.98,1.23,-1.350e+00,366.0,,,4.25,1.58,-1.34,223.50,1,q1_q17_dr25_tce,5453.00,81.00,-73.00,4.342,0.144,-0.108,1.0620,0.1460,-0.1600,291.583770,42.368160,15.085
6862603,K00866.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,2.861159894,3.0590000e-06,-3.0590000e-06,171.6481060,8.800000e-04,-8.800000e-04,0.965,0.130,-0.043,1.88320,0.08780,-0.08780,1014.3,2.860e+01,-2.860e+01,4.37,1.38,-4.600e-01,1355.0,,,797.10,768.91,-244.21,58.30,1,q1_q17_dr25_tce,6126.00,193.00,-214.00,4.458,0.052,-0.208,1.0210,0.3240,-0.1080,291.671720,42.343109,15.618
6863998,K00867.01,Kepler-709 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,16.085189370,3.0220000e-05,-3.0220000e-05,180.2831900,1.450000e-03,-1.450000e-03,0.867,0.011,-0.613,3.98400,0.08750,-0.08750,1442.4,2.670e+01,-2.670e+01,3.68,0.54,-3.600e-01,613.0,,,33.43,16.76,-9.37,62.60,1,q1_q17_dr25_tce,5239.00,174.00,-158.00,4.523,0.060,-0.090,0.8260,0.1220,-0.0810,292.105190,42.380322,15.219
6867155,K00868.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0,235.998639900,2.7730000e-04,-2.7730000e-04,208.3998220,8.980000e-04,-8.980000e-04,0.778,0.006,-0.008,8.22840,0.06060,-0.06060,20714.6,9.170e+01,-9.170e+01,10.59,0.35,-5.200e-01,188.0,,,0.29,0.05,-0.04,271.80,1,q1_q17_dr25_tce,4245.00,85.00,-85.00,4.627,0.030,-0.018,0.6570,0.0220,-0.0320,293.007970,42.307201,15.172
6948054,K00869.01,Kepler-245 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.490183050,1.1810000e-05,-1.1810000e-05,174.9503700,1.240000e-03,-1.240000e-03,0.020,0.404,-0.020,2.72970,0.04240,-0.04240,1123.6,2.270e+01,-2.270e+01,2.56,0.17,-1.200e-01,753.0,,,76.06,17.21,-12.63,53.00,1,q1_q17_dr25_tce,5103.00,101.00,-101.00,4.562,0.032,-0.052,0.7870,0.0510,-0.0390,291.638980,42.436321,15.599
6948054,K00869.02,Kepler-245 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,36.276123800,1.0550000e-04,-1.0550000e-04,201.2869000,2.220000e-03,-2.220000e-03,0.035,0.379,-0.035,4.78650,0.07560,-0.07560,1572.6,3.550e+01,-3.550e+01,3.03,0.20,-1.500e-01,445.0,,,9.29,2.10,-1.55,45.50,2,q1_q17_dr25_tce,5103.00,101.00,-101.00,4.562,0.032,-0.052,0.7870,0.0510,-0.0390,291.638980,42.436321,15.599
6948054,K00869.03,Kepler-245 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,17.460879310,5.2780000e-05,-5.2780000e-05,137.2659400,2.420000e-03,-2.420000e-03,0.594,0.326,-0.377,2.26410,0.07210,-0.07210,812.4,3.830e+01,-3.830e+01,2.32,0.15,-1.200e-01,568.0,,,24.60,5.57,-4.08,22.60,4,q1_q17_dr25_tce,5103.00,101.00,-101.00,4.562,0.032,-0.052,0.7870,0.0510,-0.0390,291.638980,42.436321,15.599
6948054,K00869.04,Kepler-245 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.219814777,5.5310000e-06,-5.5310000e-06,133.0040600,1.340000e-03,-1.340000e-03,0.060,0.400,-0.060,2.06420,0.03920,-0.03920,488.2,1.760e+01,-1.760e+01,1.69,0.11,-8.000e-02,998.0,,,234.93,53.16,-39.02,30.50,3,q1_q17_dr25_tce,5103.00,101.00,-101.00,4.562,0.032,-0.052,0.7870,0.0510,-0.0390,291.638980,42.436321,15.599
6949607,K00870.01,Kepler-28 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.912273234,7.0390000e-06,-7.0390000e-06,172.1840120,9.400000e-04,-9.400000e-04,0.170,0.201,-0.170,2.32540,0.02960,-0.02960,961.4,1.720e+01,-1.720e+01,1.73,0.09,-1.000e-01,585.0,,,27.72,5.15,-4.93,62.80,1,q1_q17_dr25_tce,4072.00,73.00,-81.00,4.696,0.023,-0.028,0.5700,0.0290,-0.0320,292.137020,42.429420,15.036
6949607,K00870.02,Kepler-28 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.985819010,1.4370000e-05,-1.4370000e-05,175.6841800,1.200000e-03,-1.200000e-03,0.008,0.387,-0.008,2.86060,0.04130,-0.04130,881.3,1.850e+01,-1.850e+01,1.65,0.09,-9.000e-02,509.0,,,15.90,2.96,-2.83,51.80,2,q1_q17_dr25_tce,4072.00,73.00,-81.00,4.696,0.023,-0.028,0.5700,0.0290,-0.0320,292.137020,42.429420,15.036
7031517,K00871.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,12.940668656,3.3520000e-06,-3.3520000e-06,179.4230140,2.060000e-04,-2.060000e-04,0.897,0.160,-0.072,2.48450,0.01650,-0.01650,42450.0,1.980e+02,-1.980e+02,22.94,4.93,-1.960e+00,723.0,,,64.64,40.22,-16.72,307.50,1,q1_q17_dr25_tce,5875.00,140.00,-175.00,4.572,0.036,-0.144,0.8090,0.1740,-0.0690,291.119690,42.507069,15.215
7109675,K00872.01,Kepler-46 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,33.601233710,1.7670000e-05,-1.7670000e-05,186.6803430,4.120000e-04,-4.120000e-04,0.670,0.028,-0.073,4.40560,0.05780,-0.05780,7425.9,3.320e+01,-3.320e+01,8.46,0.40,-5.000e-01,495.0,,,14.22,2.79,-2.41,247.90,1,q1_q17_dr25_tce,5149.00,113.00,-82.00,4.447,0.054,-0.036,0.9300,0.0440,-0.0550,289.268740,42.604172,15.262
7109675,K00872.02,Kepler-46 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.766529280,1.5770000e-05,-1.5770000e-05,138.0637000,1.890000e-03,-1.890000e-03,0.429,0.031,-0.429,2.90040,0.05460,-0.05460,450.7,1.720e+01,-1.720e+01,1.97,0.09,-1.200e-01,845.0,,,120.48,23.66,-20.46,29.20,2,q1_q17_dr25_tce,5149.00,113.00,-82.00,4.447,0.054,-0.036,0.9300,0.0440,-0.0550,289.268740,42.604172,15.262
7118364,K00873.01,Kepler-710 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.347288783,8.5120000e-06,-8.5120000e-06,172.2334300,1.570000e-03,-1.570000e-03,0.025,0.404,-0.025,2.10240,0.05020,-0.05020,451.6,1.320e+01,-1.320e+01,2.36,0.39,-2.900e-01,1174.0,,,449.79,193.34,-122.22,39.70,1,q1_q17_dr25_tce,5754.00,78.00,-78.00,4.345,0.110,-0.110,1.1220,0.1840,-0.1380,291.964170,42.696140,15.024
7134976,K00874.01,Kepler-246 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.601811819,6.1680000e-06,-6.1680000e-06,169.9810800,1.050000e-03,-1.050000e-03,0.567,0.045,-0.448,2.26070,0.03670,-0.03670,755.9,1.410e+01,-1.410e+01,2.35,0.09,-1.800e-01,896.0,,,152.91,23.09,-30.96,60.80,1,q1_q17_dr25_tce,4986.00,82.00,-82.00,4.496,0.080,-0.025,0.8330,0.0320,-0.0640,296.483430,42.663429,15.024
7134976,K00874.02,Kepler-246 c,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,11.187199050,5.3310000e-05,-5.3310000e-05,137.1781400,4.160000e-03,-4.160000e-03,0.387,0.062,-0.387,3.25200,0.12200,-0.12200,353.6,1.750e+01,-1.750e+01,1.55,0.06,-1.200e-01,667.0,,,46.65,7.05,-9.44,21.90,2,q1_q17_dr25_tce,4986.00,82.00,-82.00,4.496,0.080,-0.025,0.8330,0.0320,-0.0640,296.483430,42.663429,15.024
7135852,K00875.01,Kepler-1729 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.220965778,2.5840000e-06,-2.5840000e-06,170.6224330,4.910000e-04,-4.910000e-04,0.705,0.061,-0.311,3.08540,0.06450,-0.06450,2260.0,1.790e+01,-1.790e+01,2.62,0.58,-5.800e-01,595.0,,,29.68,41.22,-16.05,157.80,1,q1_q17_dr25_tce,3837.00,481.00,-259.00,4.747,0.105,-0.094,0.5170,0.1140,-0.1140,296.693940,42.626110,15.692
7270230,K00876.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,6.998099523,2.3560000e-06,-2.3560000e-06,171.8989130,2.670000e-04,-2.670000e-04,7.361,46.990,-1.351,2.04880,0.01420,-0.01420,20285.0,1.280e+02,-1.280e+02,588.66,128.50,-4.616e+01,853.0,,,125.22,81.62,-29.93,192.30,1,q1_q17_dr25_tce,5612.00,152.00,-152.00,4.566,0.038,-0.152,0.8290,0.1810,-0.0650,287.884120,42.832439,15.877
7287995,K00877.01,Kepler-81 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.954899930,5.4820000e-06,-5.4820000e-06,170.9558710,7.340000e-04,-7.340000e-04,0.327,0.084,-0.327,2.38920,0.02810,-0.02810,1410.7,1.780e+01,-1.780e+01,2.33,0.10,-1.100e-01,635.0,,,38.52,6.66,-6.17,87.20,1,q1_q17_dr25_tce,4261.00,85.00,-85.00,4.641,0.027,-0.020,0.6330,0.0260,-0.0290,293.636960,42.824970,15.019
7287995,K00877.02,Kepler-81 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,12.039874880,1.8250000e-05,-1.8250000e-05,181.2253600,1.170000e-03,-1.170000e-03,0.286,0.133,-0.286,2.73630,0.04110,-0.04110,1250.6,2.350e+01,-2.350e+01,2.18,0.09,-1.000e-01,502.0,,,15.06,2.60,-2.41,57.60,2,q1_q17_dr25_tce,4261.00,85.00,-85.00,4.641,0.027,-0.020,0.6330,0.0260,-0.0290,293.636960,42.824970,15.019
7287995,K00877.03,Kepler-81 d,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,20.837628950,9.6500000e-05,-9.6500000e-05,132.0848800,3.910000e-03,-3.910000e-03,0.706,0.040,-0.505,2.37340,0.09870,-0.09870,439.0,3.090e+01,-3.090e+01,1.42,0.06,-7.000e-02,418.0,,,7.24,1.25,-1.16,14.90,3,q1_q17_dr25_tce,4261.00,85.00,-85.00,4.641,0.027,-0.020,0.6330,0.0260,-0.0290,293.636960,42.824970,15.019
7303253,K00878.01,Kepler-711 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,23.589171430,5.7860000e-05,-5.7860000e-05,173.8199400,1.940000e-03,-1.940000e-03,0.926,0.026,-0.538,5.07300,0.32500,-0.32500,1200.7,2.740e+01,-2.740e+01,3.16,0.30,-3.300e-01,487.0,,,13.34,4.66,-3.85,53.30,1,q1_q17_dr25_tce,4919.00,146.00,-146.00,4.566,0.072,-0.048,0.7210,0.0690,-0.0750,297.460020,42.839920,15.316
7366258,K00880.01,Kepler-82 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,26.444393370,3.6500000e-05,-3.6500000e-05,194.1207400,1.080000e-03,-1.080000e-03,0.030,0.355,-0.030,3.97830,0.04170,-0.04170,1843.5,2.220e+01,-2.220e+01,3.91,0.43,-2.900e-01,562.0,,,23.54,7.96,-4.92,88.00,2,q1_q17_dr25_tce,5427.00,108.00,-108.00,4.463,0.064,-0.088,0.9290,0.1040,-0.0690,292.873380,42.966141,15.158
7366258,K00880.02,Kepler-82 c,CONFIRMED,CANDIDATE,0.9830,0,0,0,0,51.539979720,5.6130000e-05,-5.6130000e-05,174.0550110,8.800000e-04,-8.800000e-04,0.183,0.165,-0.183,6.39940,0.04380,-0.04380,3644.3,2.390e+01,-2.390e+01,5.51,0.62,-4.100e-01,450.0,,,9.67,3.27,-2.02,155.50,1,q1_q17_dr25_tce,5427.00,108.00,-108.00,4.463,0.064,-0.088,0.9290,0.1040,-0.0690,292.873380,42.966141,15.158
7366258,K00880.03,Kepler-82 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.902245782,7.3730000e-06,-7.3730000e-06,136.7839300,1.010000e-03,-1.010000e-03,0.209,0.165,-0.209,2.90030,0.03170,-0.03170,702.3,1.280e+01,-1.280e+01,2.43,0.27,-1.800e-01,926.0,,,173.74,58.69,-36.35,59.30,3,q1_q17_dr25_tce,5427.00,108.00,-108.00,4.463,0.064,-0.088,0.9290,0.1040,-0.0690,292.873380,42.966141,15.158
7366258,K00880.04,Kepler-82 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.382951591,2.8080000e-06,-2.8080000e-06,135.0808410,9.810000e-04,-9.810000e-04,0.479,0.416,-0.311,1.88760,0.02970,-0.02970,391.6,1.040e+01,-1.040e+01,1.86,0.21,-1.300e-01,1253.0,,,583.01,196.96,-121.98,41.40,4,q1_q17_dr25_tce,5427.00,108.00,-108.00,4.463,0.064,-0.088,0.9290,0.1040,-0.0690,292.873380,42.966141,15.158
